state_history,actions
"[[9.0, -13.0], [8.0, -13.0], [8.0, -12.0], [8.0, -12.0]]","[-4.3601939536215575, -4.371659667257363]"
"[[8.0, -13.0], [8.0, -12.0], [8.0, -12.0], [7.0, -12.0]]","[-10.353118487619641, -10.724131360675898]"
"[[8.0, -12.0], [7.0, -12.0], [7.0, -12.0], [7.0, -13.0]]","[-23.526999999999997, 0.0]"
"[[7.0, -12.0], [7.0, -12.0], [7.0, -13.0], [6.0, -13.0]]","[-91.0, -70.0]"
"[[7.0, -12.0], [7.0, -13.0], [6.0, -13.0], [6.0, -13.0]]","[0.0, 0.0]"
"[[8.0, -16.0], [8.0, -16.0], [7.0, -16.0], [7.0, -15.0]]","[-23.499902758742955, -23.49972401277513]"
"[[8.0, -16.0], [7.0, -16.0], [7.0, -15.0], [7.0, -14.0]]","[-48.99999999874335, -48.99999999592191]"
"[[7.0, -16.0], [7.0, -15.0], [7.0, -14.0], [6.0, -14.0]]","[-100.0, -100.0]"
"[[11.0, -15.0], [11.0, -16.0], [11.0, -16.0], [10.0, -16.0]]","[1.9758425995780797, 0.0]"
"[[11.0, -16.0], [11.0, -16.0], [10.0, -16.0], [10.0, -15.0]]","[1.9520587738676818, 0.0]"
"[[11.0, -16.0], [10.0, -16.0], [10.0, -15.0], [10.0, -14.0]]","[1.9030586770244131, 0.0]"
"[[10.0, -16.0], [10.0, -15.0], [10.0, -14.0], [9.0, -14.0]]","[1.8062412777687955, 0.0]"
"[[10.0, -15.0], [10.0, -14.0], [9.0, -14.0], [9.0, -14.0]]","[1.607385829176474, 0.0]"
"[[10.0, -14.0], [9.0, -14.0], [9.0, -14.0], [9.0, -13.0]]","[1.2068622838001366, 0.0]"
"[[8.0, -13.0], [8.0, -13.0], [7.0, -13.0], [7.0, -12.0]]","[-23.498645241156755, -23.49769260621521]"
"[[8.0, -13.0], [7.0, -13.0], [7.0, -12.0], [7.0, -11.0]]","[-48.99996469186972, -48.99994154380177]"
"[[7.0, -13.0], [7.0, -12.0], [7.0, -11.0], [6.0, -11.0]]","[-99.99999999651322, -99.9999999883774]"
"[[8.0, -13.0], [7.0, -13.0], [7.0, -12.0], [7.0, -12.0]]","[-48.999210889565155, -48.99927695191788]"
"[[7.0, -13.0], [7.0, -12.0], [7.0, -12.0], [6.0, -11.0]]","[-100.0, -100.0]"
"[[8.0, -7.0], [8.0, -7.0], [7.0, -7.0], [7.0, -6.0]]","[-23.497346458424097, -23.49340067521852]"
"[[8.0, -7.0], [7.0, -7.0], [7.0, -6.0], [7.0, -6.0]]","[-48.999899056379085, -48.999918108785806]"
"[[7.0, -7.0], [7.0, -6.0], [7.0, -6.0], [6.0, -5.0]]","[-100.0, -100.0]"
"[[15.0, -11.0], [15.0, -11.0], [15.0, -11.0], [14.0, -11.0]]","[1.9999947536296352, 0.0]"
"[[13.0, -11.0], [13.0, -11.0], [13.0, -11.0], [12.0, -11.0]]","[1.9996290522076285, 0.0]"
"[[9.0, -12.0], [9.0, -11.0], [9.0, -11.0], [8.0, -11.0]]","[0.41362146404920336, 0.0]"
"[[9.0, -11.0], [9.0, -11.0], [8.0, -11.0], [8.0, -11.0]]","[-1.1804564641599031, -1.181957876813367]"
"[[9.0, -13.0], [9.0, -13.0], [8.0, -13.0], [8.0, -13.0]]","[-1.173623355974211, -1.1791180191734956]"
"[[8.0, -17.0], [7.0, -17.0], [7.0, -16.0], [7.0, -16.0]]","[-48.997638571441, -48.992835388]"
"[[7.0, -17.0], [7.0, -16.0], [7.0, -16.0], [6.0, -15.0]]","[-99.99982285300001, -99.99940951]"
"[[8.0, -10.0], [8.0, -10.0], [7.0, -10.0], [7.0, -9.0]]","[-23.497957570420972, -23.498630599458664]"
"[[8.0, -10.0], [7.0, -10.0], [7.0, -9.0], [7.0, -9.0]]","[-48.999079691810465, -48.99909064539999]"
"[[7.0, -10.0], [7.0, -9.0], [7.0, -9.0], [6.0, -8.0]]","[-100.0, -100.0]"
"[[8.0, -14.0], [8.0, -14.0], [7.0, -14.0], [7.0, -13.0]]","[-23.499324338464277, -23.499639157272345]"
"[[8.0, -14.0], [7.0, -14.0], [7.0, -13.0], [7.0, -12.0]]","[-48.99999829038701, -48.99978897192933]"
"[[7.0, -14.0], [7.0, -13.0], [7.0, -12.0], [6.0, -12.0]]","[-100.0, -100.0]"
"[[7.0, -17.0], [7.0, -16.0], [7.0, -15.0], [6.0, -14.0]]","[-99.92710000000001, -99.757]"
"[[24.0, -18.0], [24.0, -19.0], [23.0, -19.0], [23.0, -19.0]]","[1.9999997632547302, 0.0]"
"[[24.0, -19.0], [23.0, -19.0], [23.0, -19.0], [23.0, -18.0]]","[1.9999998082264603, 0.0]"
"[[23.0, -19.0], [23.0, -19.0], [23.0, -18.0], [22.0, -17.0]]","[1.999999747835462, 0.0]"
"[[23.0, -19.0], [23.0, -18.0], [22.0, -17.0], [22.0, -17.0]]","[1.9999993851609106, 0.0]"
"[[18.0, -17.0], [18.0, -17.0], [18.0, -18.0], [17.0, -19.0]]","[1.9999998596062527, 0.0]"
"[[18.0, -17.0], [18.0, -18.0], [17.0, -19.0], [17.0, -19.0]]","[-23.526999999999997, 1.9999997519025472]"
"[[18.0, -18.0], [17.0, -19.0], [17.0, -19.0], [17.0, -20.0]]","[-91.0, -70.0]"
"[[17.0, -19.0], [17.0, -19.0], [17.0, -20.0], [17.0, -20.0]]","[0.0, 0.0]"
"[[9.0, -14.0], [9.0, -13.0], [9.0, -13.0], [8.0, -12.0]]","[0.5100556596500626, 0.0]"
"[[7.0, -12.0], [7.0, -12.0], [7.0, -11.0], [6.0, -10.0]]","[-100.0, -100.0]"
"[[7.0, -12.0], [7.0, -11.0], [6.0, -10.0], [6.0, -10.0]]","[0.0, 0.0]"
"[[7.0, -15.0], [7.0, -14.0], [7.0, -13.0], [6.0, -12.0]]","[-99.99998405677, -99.9999468559]"
"[[11.0, -17.0], [11.0, -17.0], [11.0, -18.0], [10.0, -17.0]]","[1.9759200529614322, 0.0]"
"[[11.0, -17.0], [11.0, -18.0], [10.0, -17.0], [10.0, -17.0]]","[1.9514373426031217, 0.0]"
"[[11.0, -18.0], [10.0, -17.0], [10.0, -17.0], [10.0, -16.0]]","[1.9019844461756903, 0.0]"
"[[10.0, -17.0], [10.0, -17.0], [10.0, -16.0], [9.0, -16.0]]","[1.8030940553900394, 0.0]"
"[[9.0, -15.0], [9.0, -15.0], [8.0, -15.0], [8.0, -14.0]]","[-1.1604134790539995, -1.1512079666167143]"
"[[9.0, -15.0], [8.0, -15.0], [8.0, -14.0], [8.0, -14.0]]","[-4.355739573364517, -4.354990869539089]"
"[[8.0, -15.0], [8.0, -14.0], [8.0, -14.0], [7.0, -14.0]]","[-10.664676917508597, -10.703971125649351]"
"[[8.0, -14.0], [7.0, -14.0], [7.0, -14.0], [7.0, -15.0]]","[-23.526999999999997, 0.7]"
"[[7.0, -14.0], [7.0, -14.0], [7.0, -15.0], [6.0, -15.0]]","[-91.0, -70.0]"
"[[7.0, -14.0], [7.0, -15.0], [6.0, -15.0], [6.0, -15.0]]","[0.0, 0.0]"
"[[8.0, -11.0], [8.0, -11.0], [7.0, -11.0], [7.0, -10.0]]","[-23.495966887342203, -23.495868828361765]"
"[[8.0, -11.0], [7.0, -11.0], [7.0, -10.0], [7.0, -9.0]]","[-48.99997241332856, -48.99992396188934]"
"[[7.0, -11.0], [7.0, -10.0], [7.0, -9.0], [6.0, -9.0]]","[-99.99999999997176, -99.99999999997176]"
"[[7.0, -10.0], [7.0, -9.0], [6.0, -9.0], [6.0, -9.0]]","[0.0, 0.0]"
"[[7.0, -16.0], [7.0, -15.0], [7.0, -14.0], [6.0, -13.0]]","[-99.97813000000001, -99.97813000000001]"
"[[8.0, -16.0], [8.0, -16.0], [8.0, -16.0], [7.0, -15.0]]","[-10.749952656629166, -10.749938403227087]"
"[[8.0, -16.0], [8.0, -16.0], [7.0, -15.0], [7.0, -14.0]]","[-23.499961643828794, -23.49999988481393]"
"[[8.0, -16.0], [7.0, -15.0], [7.0, -14.0], [7.0, -14.0]]","[-49.0, -49.0]"
"[[8.0, -10.0], [7.0, -10.0], [7.0, -9.0], [7.0, -8.0]]","[-48.99991260340515, -48.999768938145195]"
"[[7.0, -10.0], [7.0, -9.0], [7.0, -8.0], [6.0, -8.0]]","[-100.0, -100.0]"
"[[7.0, -9.0], [7.0, -8.0], [6.0, -8.0], [6.0, -8.0]]","[0.0, 0.0]"
"[[9.0, -16.0], [9.0, -15.0], [9.0, -15.0], [8.0, -14.0]]","[0.4105478103813416, 0.0]"
"[[8.0, -14.0], [7.0, -14.0], [7.0, -13.0], [7.0, -13.0]]","[-48.99400675657177, -48.996305897632325]"
"[[7.0, -14.0], [7.0, -13.0], [7.0, -13.0], [6.0, -12.0]]","[-99.99999999990587, -99.9999999996862]"
"[[8.0, -7.0], [7.0, -7.0], [7.0, -6.0], [7.0, -5.0]]","[-48.99993352314381, -48.99988772812546]"
"[[7.0, -7.0], [7.0, -6.0], [7.0, -5.0], [6.0, -5.0]]","[-99.99999999997176, -99.99999999990587]"
"[[24.0, -12.0], [24.0, -13.0], [23.0, -13.0], [23.0, -13.0]]","[1.9999999999301392, 0.0]"
"[[24.0, -13.0], [23.0, -13.0], [23.0, -13.0], [23.0, -12.0]]","[1.9999999998977078, 0.0]"
"[[23.0, -13.0], [23.0, -13.0], [23.0, -12.0], [22.0, -11.0]]","[1.999999999874801, 0.0]"
"[[23.0, -13.0], [23.0, -12.0], [22.0, -11.0], [22.0, -11.0]]","[1.9999999999151101, 0.0]"
"[[18.0, -11.0], [18.0, -11.0], [18.0, -12.0], [17.0, -13.0]]","[1.9999999902848633, 0.0]"
"[[18.0, -11.0], [18.0, -12.0], [17.0, -13.0], [17.0, -13.0]]","[-23.526999999999997, 1.9999999803817188]"
"[[18.0, -12.0], [17.0, -13.0], [17.0, -13.0], [17.0, -14.0]]","[-91.0, -70.0]"
"[[17.0, -13.0], [17.0, -13.0], [17.0, -14.0], [17.0, -14.0]]","[0.0, 0.0]"
"[[8.0, -11.0], [7.0, -11.0], [7.0, -10.0], [7.0, -10.0]]","[-48.9997254911833, -48.9990904935161]"
"[[7.0, -11.0], [7.0, -10.0], [7.0, -10.0], [6.0, -9.0]]","[-100.0, -100.0]"
"[[30.0, -11.0], [30.0, -11.0], [30.0, -12.0], [29.0, -12.0]]","[1.9999999928994683, 0.0]"
"[[30.0, -11.0], [30.0, -12.0], [29.0, -12.0], [29.0, -11.0]]","[1.9999999969475795, 0.0]"
"[[28.0, -9.0], [27.0, -9.0], [27.0, -9.0], [27.0, -8.0]]","[1.9999999847755743, 0.0]"
"[[27.0, -9.0], [27.0, -9.0], [27.0, -8.0], [26.0, -8.0]]","[1.9999999921635667, 0.0]"
"[[27.0, -9.0], [27.0, -8.0], [26.0, -8.0], [26.0, -9.0]]","[1.9999999964479234, 0.0]"
"[[27.0, -8.0], [26.0, -8.0], [26.0, -9.0], [26.0, -9.0]]","[1.999999998821628, 0.0]"
"[[26.0, -8.0], [26.0, -9.0], [26.0, -9.0], [25.0, -9.0]]","[1.9999999997301352, 0.0]"
"[[21.0, -9.0], [21.0, -9.0], [21.0, -9.0], [20.0, -8.0]]","[1.9999999839179115, 0.0]"
"[[21.0, -9.0], [21.0, -9.0], [20.0, -8.0], [20.0, -8.0]]","[1.9999999918092248, 0.0]"
"[[21.0, -9.0], [20.0, -8.0], [20.0, -8.0], [20.0, -9.0]]","[1.9999999962432389, 0.0]"
"[[20.0, -8.0], [20.0, -8.0], [20.0, -9.0], [19.0, -9.0]]","[1.9999999986449586, 0.0]"
"[[20.0, -8.0], [20.0, -9.0], [19.0, -9.0], [19.0, -9.0]]","[1.9999999994535558, 0.0]"
"[[15.0, -9.0], [15.0, -9.0], [14.0, -9.0], [14.0, -8.0]]","[1.9999899706150723, 0.0]"
"[[15.0, -9.0], [14.0, -9.0], [14.0, -8.0], [14.0, -8.0]]","[1.9999783704476968, 0.0]"
"[[14.0, -9.0], [14.0, -8.0], [14.0, -8.0], [13.0, -9.0]]","[1.9999553760474584, 0.0]"
"[[14.0, -8.0], [14.0, -8.0], [13.0, -9.0], [13.0, -9.0]]","[1.999909813778081, 0.0]"
"[[14.0, -8.0], [13.0, -9.0], [13.0, -9.0], [13.0, -9.0]]","[1.9998156563103087, 0.0]"
"[[9.0, -9.0], [8.0, -9.0], [8.0, -9.0], [8.0, -8.0]]","[-4.37335225928202, -4.3551408999191406]"
"[[8.0, -9.0], [8.0, -9.0], [8.0, -8.0], [7.0, -8.0]]","[-10.749639756279485, -10.72875906407567]"
"[[8.0, -9.0], [8.0, -8.0], [7.0, -8.0], [7.0, -9.0]]","[1.401855, 0.0]"
"[[8.0, -8.0], [7.0, -8.0], [7.0, -9.0], [7.0, -9.0]]","[-23.526999999999997, -23.526999999999997]"
"[[7.0, -8.0], [7.0, -9.0], [7.0, -9.0], [6.0, -9.0]]","[-91.0, -70.0]"
"[[7.0, -7.0], [7.0, -8.0], [7.0, -8.0], [6.0, -7.0]]","[-91.0, -70.0]"
"[[18.0, -16.0], [17.0, -17.0], [17.0, -17.0], [17.0, -17.0]]","[1.9999999626579759, 0.0]"
"[[17.0, -17.0], [17.0, -17.0], [17.0, -17.0], [16.0, -16.0]]","[1.9999999208371433, 0.0]"
"[[17.0, -17.0], [17.0, -17.0], [16.0, -16.0], [16.0, -15.0]]","[1.999999839025688, 0.0]"
"[[17.0, -17.0], [16.0, -16.0], [16.0, -15.0], [16.0, -15.0]]","[1.9999996726398166, 0.0]"
"[[12.0, -15.0], [12.0, -15.0], [11.0, -16.0], [11.0, -17.0]]","[1.9951501277232286, 0.0]"
"[[12.0, -15.0], [11.0, -16.0], [11.0, -17.0], [11.0, -17.0]]","[-23.526999999999997, 1.989829674221734]"
"[[11.0, -16.0], [11.0, -17.0], [11.0, -17.0], [10.0, -18.0]]","[-91.0, -70.0]"
"[[11.0, -17.0], [11.0, -17.0], [10.0, -18.0], [10.0, -18.0]]","[0.0, 0.0]"
"[[9.0, -11.0], [9.0, -11.0], [8.0, -11.0], [8.0, -10.0]]","[-1.1663496138492868, 0.011960984605665415]"
"[[9.0, -11.0], [8.0, -11.0], [8.0, -10.0], [8.0, -10.0]]","[-3.3493894733692113, -4.359635968580337]"
"[[8.0, -11.0], [8.0, -10.0], [8.0, -10.0], [7.0, -10.0]]","[-7.80616253229902, -10.736603318787687]"
"[[18.0, -18.0], [17.0, -19.0], [17.0, -19.0], [17.0, -19.0]]","[1.9999996523319883, 0.0]"
"[[17.0, -19.0], [17.0, -19.0], [17.0, -19.0], [16.0, -18.0]]","[1.999999670399374, 0.0]"
"[[17.0, -19.0], [17.0, -19.0], [16.0, -18.0], [16.0, -17.0]]","[1.9999994781663468, 0.0]"
"[[17.0, -19.0], [16.0, -18.0], [16.0, -17.0], [16.0, -17.0]]","[1.9999987299579207, 0.0]"
"[[12.0, -17.0], [12.0, -17.0], [11.0, -18.0], [11.0, -19.0]]","[1.9941391374587647, 0.0]"
"[[12.0, -17.0], [11.0, -18.0], [11.0, -19.0], [11.0, -19.0]]","[-23.526999999999997, 1.988061824205435]"
"[[11.0, -18.0], [11.0, -19.0], [11.0, -19.0], [10.0, -20.0]]","[-91.0, -70.0]"
"[[11.0, -19.0], [11.0, -19.0], [10.0, -20.0], [10.0, -20.0]]","[0.0, 0.0]"
"[[7.0, -9.0], [7.0, -8.0], [7.0, -7.0], [6.0, -6.0]]","[-99.99999856510931, -99.999995217031]"
"[[8.0, -12.0], [8.0, -12.0], [7.0, -12.0], [7.0, -11.0]]","[-23.499939755286295, -23.49986163702074]"
"[[8.0, -12.0], [7.0, -12.0], [7.0, -11.0], [7.0, -10.0]]","[-48.99999650001929, -48.999995578007116]"
"[[7.0, -12.0], [7.0, -11.0], [7.0, -10.0], [6.0, -10.0]]","[-100.0, -100.0]"
"[[30.0, -9.0], [30.0, -9.0], [30.0, -10.0], [29.0, -10.0]]","[1.9999996276491703, 0.0]"
"[[30.0, -9.0], [30.0, -10.0], [29.0, -10.0], [29.0, -9.0]]","[1.9999998318696681, 0.0]"
"[[28.0, -7.0], [27.0, -7.0], [27.0, -7.0], [27.0, -6.0]]","[1.999994117524802, 0.0]"
"[[27.0, -7.0], [27.0, -7.0], [27.0, -6.0], [26.0, -6.0]]","[1.999998704442186, 0.0]"
"[[27.0, -7.0], [27.0, -6.0], [26.0, -6.0], [26.0, -7.0]]","[1.999999782740279, 0.0]"
"[[27.0, -6.0], [26.0, -6.0], [26.0, -7.0], [26.0, -7.0]]","[1.9999999674078435, 0.0]"
"[[26.0, -6.0], [26.0, -7.0], [26.0, -7.0], [25.0, -7.0]]","[1.9999999906179884, 0.0]"
"[[21.0, -7.0], [21.0, -7.0], [21.0, -7.0], [20.0, -6.0]]","[1.9999934708880986, 0.0]"
"[[21.0, -7.0], [21.0, -7.0], [20.0, -6.0], [20.0, -6.0]]","[1.9999985392824076, 0.0]"
"[[21.0, -7.0], [20.0, -6.0], [20.0, -6.0], [20.0, -7.0]]","[1.9999997525601625, 0.0]"
"[[20.0, -6.0], [20.0, -6.0], [20.0, -7.0], [19.0, -7.0]]","[1.99999996286486, 0.0]"
"[[20.0, -6.0], [20.0, -7.0], [19.0, -7.0], [19.0, -7.0]]","[1.9999999890409006, 0.0]"
"[[15.0, -7.0], [15.0, -7.0], [14.0, -7.0], [14.0, -6.0]]","[1.9999880349783135, 0.0]"
"[[15.0, -7.0], [14.0, -7.0], [14.0, -6.0], [14.0, -6.0]]","[1.9999910291573992, 0.0]"
"[[14.0, -7.0], [14.0, -6.0], [14.0, -6.0], [13.0, -7.0]]","[1.999985386967437, 0.0]"
"[[14.0, -6.0], [14.0, -6.0], [13.0, -7.0], [13.0, -7.0]]","[1.9999687718707895, 0.0]"
"[[14.0, -6.0], [13.0, -7.0], [13.0, -7.0], [13.0, -7.0]]","[1.9999429672050988, 0.0]"
"[[9.0, -7.0], [9.0, -7.0], [8.0, -7.0], [8.0, -7.0]]","[-0.9622551768330655, 0.019814542640428506]"
"[[9.0, -7.0], [8.0, -7.0], [8.0, -7.0], [8.0, -6.0]]","[0.3313861241623879, -4.196052704049931]"
"[[8.0, -7.0], [8.0, -7.0], [8.0, -6.0], [7.0, -6.0]]","[-10.749548487680475, -10.708223724095507]"
"[[8.0, -7.0], [8.0, -6.0], [7.0, -6.0], [7.0, -7.0]]","[1.401855, 0.0]"
"[[8.0, -6.0], [7.0, -6.0], [7.0, -7.0], [7.0, -7.0]]","[-1.2074300000000004, -23.526999999999997]"
"[[7.0, -6.0], [7.0, -7.0], [7.0, -7.0], [6.0, -7.0]]","[-91.0, -70.0]"
"[[9.0, -8.0], [9.0, -7.0], [9.0, -7.0], [8.0, -6.0]]","[1.0859342385807556, 0.0]"
"[[8.0, -16.0], [7.0, -16.0], [7.0, -15.0], [7.0, -15.0]]","[-48.97212904938648, -48.92833780555]"
"[[7.0, -16.0], [7.0, -15.0], [7.0, -15.0], [6.0, -14.0]]","[-99.99999987085985, -99.99999987085985]"
"[[30.0, -14.0], [30.0, -15.0], [30.0, -15.0], [29.0, -15.0]]","[1.9999997277186112, 0.0]"
"[[30.0, -15.0], [30.0, -15.0], [29.0, -15.0], [29.0, -14.0]]","[1.9999999189797357, 0.0]"
"[[18.0, -14.0], [17.0, -15.0], [17.0, -15.0], [17.0, -15.0]]","[1.9999998953722231, 0.0]"
"[[17.0, -15.0], [17.0, -15.0], [17.0, -15.0], [16.0, -14.0]]","[1.9999998645334114, 0.0]"
"[[17.0, -15.0], [17.0, -15.0], [16.0, -14.0], [16.0, -13.0]]","[1.9999998022763532, 0.0]"
"[[17.0, -15.0], [16.0, -14.0], [16.0, -13.0], [16.0, -13.0]]","[1.9999996408839449, 0.0]"
"[[12.0, -13.0], [12.0, -13.0], [11.0, -14.0], [11.0, -15.0]]","[1.9943712574386268, 0.0]"
"[[12.0, -13.0], [11.0, -14.0], [11.0, -15.0], [11.0, -15.0]]","[-23.526999999999997, 1.9885741701134807]"
"[[11.0, -14.0], [11.0, -15.0], [11.0, -15.0], [10.0, -16.0]]","[-91.0, -70.0]"
"[[11.0, -15.0], [11.0, -15.0], [10.0, -16.0], [10.0, -16.0]]","[0.0, 0.0]"
"[[7.0, -16.0], [7.0, -17.0], [7.0, -17.0], [6.0, -16.0]]","[-91.0, -91.0]"
"[[16.0, -18.0], [15.0, -18.0], [15.0, -18.0], [15.0, -18.0]]","[1.999997781198564, 0.0]"
"[[13.0, -18.0], [13.0, -18.0], [12.0, -18.0], [12.0, -18.0]]","[1.999445422411321, 0.0]"
"[[10.0, -20.0], [10.0, -20.0], [10.0, -19.0], [9.0, -18.0]]","[1.8127062858852545, 0.0]"
"[[10.0, -20.0], [10.0, -19.0], [9.0, -18.0], [9.0, -18.0]]","[1.6124220104091516, 0.0]"
"[[9.0, -18.0], [9.0, -18.0], [9.0, -18.0], [8.0, -18.0]]","[0.4180763403742209, 0.0]"
"[[7.0, -13.0], [7.0, -12.0], [7.0, -11.0], [6.0, -10.0]]","[-99.9999468559, -99.99982285300001]"
"[[8.0, -16.0], [7.0, -15.0], [7.0, -14.0], [7.0, -13.0]]","[-48.999893323311, -48.999892210983596]"
"[[7.0, -6.0], [7.0, -6.0], [7.0, -7.0], [6.0, -6.0]]","[-97.30000000000001, -91.0]"
"[[7.0, -6.0], [7.0, -7.0], [6.0, -6.0], [6.0, -6.0]]","[0.0, 0.0]"
"[[7.0, -11.0], [7.0, -10.0], [7.0, -9.0], [6.0, -8.0]]","[-99.9999468559, -99.9999468559]"
"[[30.0, -13.0], [30.0, -13.0], [30.0, -14.0], [29.0, -14.0]]","[1.9999999997897357, 0.0]"
"[[30.0, -13.0], [30.0, -14.0], [29.0, -14.0], [29.0, -13.0]]","[1.9999999998574476, 0.0]"
"[[28.0, -11.0], [27.0, -11.0], [27.0, -11.0], [27.0, -10.0]]","[1.9999999996520739, 0.0]"
"[[27.0, -11.0], [27.0, -11.0], [27.0, -10.0], [26.0, -10.0]]","[1.9999999999037565, 0.0]"
"[[27.0, -11.0], [27.0, -10.0], [26.0, -10.0], [26.0, -11.0]]","[1.999999999976925, 0.0]"
"[[27.0, -10.0], [26.0, -10.0], [26.0, -11.0], [26.0, -11.0]]","[1.9999999999934632, 0.0]"
"[[26.0, -10.0], [26.0, -11.0], [26.0, -11.0], [25.0, -11.0]]","[1.9999999999959082, 0.0]"
"[[21.0, -11.0], [21.0, -11.0], [21.0, -11.0], [20.0, -10.0]]","[1.9999999995680109, 0.0]"
"[[21.0, -11.0], [21.0, -11.0], [20.0, -10.0], [20.0, -10.0]]","[1.9999999998572948, 0.0]"
"[[21.0, -11.0], [20.0, -10.0], [20.0, -10.0], [20.0, -11.0]]","[1.9999999999121305, 0.0]"
"[[20.0, -10.0], [20.0, -10.0], [20.0, -11.0], [19.0, -11.0]]","[1.9999999998641296, 0.0]"
"[[20.0, -10.0], [20.0, -11.0], [19.0, -11.0], [19.0, -11.0]]","[1.999999999725469, 0.0]"
"[[15.0, -11.0], [15.0, -11.0], [14.0, -11.0], [14.0, -10.0]]","[1.9999889224837712, 0.0]"
"[[15.0, -11.0], [14.0, -11.0], [14.0, -10.0], [14.0, -10.0]]","[1.9999770344395413, 0.0]"
"[[14.0, -11.0], [14.0, -10.0], [14.0, -10.0], [13.0, -11.0]]","[1.9999533710041122, 0.0]"
"[[14.0, -10.0], [14.0, -10.0], [13.0, -11.0], [13.0, -11.0]]","[1.9999064941301419, 0.0]"
"[[14.0, -10.0], [13.0, -11.0], [13.0, -11.0], [13.0, -11.0]]","[1.9998140723326454, 0.0]"
"[[9.0, -11.0], [8.0, -11.0], [8.0, -11.0], [8.0, -10.0]]","[-4.371632297360976, -4.371555125715718]"
"[[8.0, -11.0], [8.0, -11.0], [8.0, -10.0], [7.0, -10.0]]","[-10.747995734906771, -9.884803092291241]"
"[[8.0, -11.0], [8.0, -10.0], [7.0, -10.0], [7.0, -11.0]]","[-7.113893499999999, -7.220499999999999]"
"[[8.0, -10.0], [7.0, -10.0], [7.0, -11.0], [7.0, -11.0]]","[-30.858099999999997, -38.2081]"
"[[7.0, -10.0], [7.0, -11.0], [7.0, -11.0], [6.0, -11.0]]","[-97.30000000000001, -91.0]"
"[[18.0, -12.0], [17.0, -13.0], [17.0, -13.0], [17.0, -13.0]]","[1.9999999601806315, 0.0]"
"[[17.0, -13.0], [17.0, -13.0], [17.0, -13.0], [16.0, -12.0]]","[1.9999999198766503, 0.0]"
"[[17.0, -13.0], [17.0, -13.0], [16.0, -12.0], [16.0, -11.0]]","[1.9999998394209917, 0.0]"
"[[17.0, -13.0], [16.0, -12.0], [16.0, -11.0], [16.0, -11.0]]","[1.9999996557382596, 0.0]"
"[[12.0, -11.0], [12.0, -11.0], [11.0, -12.0], [11.0, -13.0]]","[1.9942118780367557, 0.0]"
"[[12.0, -11.0], [11.0, -12.0], [11.0, -13.0], [11.0, -13.0]]","[-23.526999999999997, 1.9883236988874797]"
"[[11.0, -12.0], [11.0, -13.0], [11.0, -13.0], [10.0, -14.0]]","[-91.0, -70.0]"
"[[11.0, -13.0], [11.0, -13.0], [10.0, -14.0], [10.0, -14.0]]","[0.0, 0.0]"
"[[11.0, -16.0], [11.0, -17.0], [11.0, -17.0], [10.0, -17.0]]","[1.9778995682019498, 0.0]"
"[[11.0, -17.0], [11.0, -17.0], [10.0, -17.0], [10.0, -16.0]]","[1.9528511606922487, 0.0]"
"[[11.0, -17.0], [10.0, -17.0], [10.0, -16.0], [10.0, -15.0]]","[1.9026566379717176, 0.0]"
"[[10.0, -17.0], [10.0, -16.0], [10.0, -15.0], [9.0, -15.0]]","[1.8025851296404647, 0.0]"
"[[8.0, -9.0], [7.0, -9.0], [7.0, -9.0], [7.0, -8.0]]","[-48.9993083837484, -48.99743490562272]"
"[[7.0, -9.0], [7.0, -9.0], [7.0, -8.0], [6.0, -7.0]]","[-99.99999999997176, -99.99999999990587]"
"[[7.0, -9.0], [7.0, -8.0], [6.0, -7.0], [6.0, -7.0]]","[0.0, 0.0]"
"[[7.0, -14.0], [7.0, -14.0], [7.0, -14.0], [6.0, -13.0]]","[-99.99803170000001, -99.99803170000001]"
"[[8.0, -10.0], [7.0, -10.0], [7.0, -10.0], [7.0, -11.0]]","[-38.2081, -23.589999999999996]"
"[[7.0, -10.0], [7.0, -10.0], [7.0, -11.0], [6.0, -11.0]]","[-97.30000000000001, -97.30000000000001]"
"[[7.0, -10.0], [7.0, -11.0], [6.0, -11.0], [6.0, -11.0]]","[0.0, 0.0]"
"[[8.0, -12.0], [7.0, -12.0], [7.0, -11.0], [7.0, -11.0]]","[-48.99978700812428, -48.99949781524978]"
"[[7.0, -12.0], [7.0, -11.0], [7.0, -11.0], [6.0, -10.0]]","[-100.0, -100.0]"
"[[7.0, -14.0], [7.0, -15.0], [7.0, -15.0], [6.0, -14.0]]","[-91.0, -91.0]"
"[[8.0, -8.0], [8.0, -8.0], [8.0, -8.0], [7.0, -7.0]]","[-10.748287137136147, -10.7496993564952]"
"[[8.0, -8.0], [8.0, -8.0], [7.0, -7.0], [7.0, -6.0]]","[-23.499998027622517, -23.499994936467573]"
"[[8.0, -8.0], [7.0, -7.0], [7.0, -6.0], [7.0, -6.0]]","[-74.2, -49.0]"
"[[11.0, -14.0], [11.0, -15.0], [11.0, -15.0], [10.0, -15.0]]","[1.9764974915405205, 0.0]"
"[[11.0, -15.0], [11.0, -15.0], [10.0, -15.0], [10.0, -14.0]]","[1.9516331373857252, 0.0]"
"[[11.0, -15.0], [10.0, -15.0], [10.0, -14.0], [10.0, -13.0]]","[1.901465600989334, 0.0]"
"[[10.0, -15.0], [10.0, -14.0], [10.0, -13.0], [9.0, -13.0]]","[1.806174872274068, 0.0]"
