state_history,actions
"[[15.0, 2.0], [14.0, 1.0], [14.0, 1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [14.0, 1.0], [14.0, 1.0], [13.0, 0.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [13.0, 0.0], [13.0, 0.0], [12.0, -1.0]]","[0.0, 0.0]"
"[[13.0, -11.0], [13.0, -10.0], [12.0, -9.0], [12.0, -8.0]]","[0.0, 0.0]"
"[[13.0, -10.0], [12.0, -9.0], [12.0, -8.0], [12.0, -8.0]]","[-2.5025557837788605e-05, 0.0]"
"[[12.0, -9.0], [12.0, -8.0], [12.0, -8.0], [11.0, -7.0]]","[0.0, 0.0]"
"[[12.0, -8.0], [12.0, -8.0], [11.0, -7.0], [11.0, -7.0]]","[-1.395702909232735e-05, 0.0]"
"[[12.0, -8.0], [11.0, -7.0], [11.0, -7.0], [10.0, -7.0]]","[-2.475455489562236e-05, -4.263795700732971e-05]"
"[[11.0, -7.0], [11.0, -7.0], [10.0, -7.0], [10.0, -6.0]]","[-0.0032460094406250007, -1.1673948352263762e-05]"
"[[10.0, -7.0], [10.0, -6.0], [10.0, -6.0], [9.0, -6.0]]","[-0.52056586110375, -0.026498036250000013]"
"[[10.0, -6.0], [10.0, -6.0], [9.0, -6.0], [9.0, -6.0]]","[-4.44185, -0.3767418095175001]"
"[[10.0, -6.0], [9.0, -6.0], [9.0, -6.0], [8.0, -7.0]]","[-33.074999999999996, -19.765375000000002]"
"[[9.0, -6.0], [9.0, -6.0], [8.0, -7.0], [8.0, -7.0]]","[-52.85000000000001, -94.5]"
"[[9.0, -6.0], [8.0, -7.0], [8.0, -7.0], [8.0, -7.0]]","[-91.0, -70.0]"
"[[8.0, -7.0], [8.0, -7.0], [8.0, -7.0], [8.0, -7.0]]","[0.0, 0.0]"
"[[12.0, 3.0], [11.0, 2.0], [11.0, 1.0], [10.0, 1.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [15.0, 3.0]]","[0.0, 0.0]"
"[[13.0, 4.0], [13.0, 5.0], [12.0, 5.0], [12.0, 4.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [1.0, -1.0], [0.0, -2.0], [14.0, -14.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [14.0, -14.0], [14.0, -15.0]]","[-70.0, 0.0]"
"[[0.0, -2.0], [14.0, -14.0], [14.0, -15.0], [14.0, -15.0]]","[0.0, 0.0]"
"[[10.0, -7.0], [10.0, -7.0], [9.0, -8.0], [9.0, -7.0]]","[-15.831651925011315, -16.02613927551892]"
"[[1.0, 1.0], [0.0, 1.0], [0.0, 1.0], [14.0, 6.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -0.0], [14.0, 0.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -3.0], [0.0, -2.0], [14.0, 4.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [14.0, 4.0], [14.0, 4.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [14.0, 4.0], [14.0, 4.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[14.0, 4.0], [14.0, 4.0], [14.0, 5.0], [13.0, 6.0]]","[0.0, 0.0]"
"[[13.0, 6.0], [12.0, 6.0], [12.0, 6.0], [12.0, 7.0]]","[0.0, 0.0]"
"[[12.0, 6.0], [12.0, 6.0], [12.0, 7.0], [11.0, 7.0]]","[0.0, 0.0]"
"[[12.0, 6.0], [12.0, 7.0], [11.0, 7.0], [11.0, 6.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [1.0, 1.0], [0.0, 1.0], [15.0, -9.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 1.0], [15.0, -9.0], [15.0, -10.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, -9.0], [15.0, -10.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 0.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 0.0], [14.0, 9.0], [14.0, 8.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, 9.0], [14.0, 8.0], [14.0, 8.0]]","[0.0, 0.0]"
"[[14.0, 8.0], [14.0, 8.0], [13.0, 7.0], [13.0, 6.0]]","[0.0, 0.0]"
"[[1.0, -4.0], [1.0, -3.0], [0.0, -2.0], [15.0, -7.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [15.0, -7.0], [15.0, -6.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, -7.0], [15.0, -6.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[15.0, -7.0], [15.0, -6.0], [14.0, -6.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[14.0, -10.0], [14.0, -10.0], [13.0, -11.0], [13.0, -10.0]]","[0.0, 0.0]"
"[[11.0, -7.0], [10.0, -7.0], [10.0, -7.0], [10.0, -7.0]]","[-6.891920437500006e-05, -1.0904839709791924e-13]"
"[[1.0, -1.0], [0.0, -1.0], [0.0, -0.0], [14.0, -12.0]]","[0.0, 0.0]"
"[[16.0, -18.0], [15.0, -19.0], [15.0, -19.0], [14.0, -18.0]]","[-3.622955214894327e-05, -7.774332836017086e-06]"
"[[15.0, -19.0], [15.0, -19.0], [14.0, -18.0], [14.0, -17.0]]","[-0.00048361451613438485, -0.0005268556130500235]"
"[[15.0, -19.0], [14.0, -18.0], [14.0, -17.0], [14.0, -17.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, -0.0], [14.0, 5.0], [14.0, 4.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, 5.0], [14.0, 4.0], [13.0, 4.0]]","[0.0, 0.0]"
"[[14.0, 5.0], [14.0, 4.0], [13.0, 4.0], [13.0, 3.0]]","[0.0, 0.0]"
"[[10.0, -4.0], [10.0, -5.0], [9.0, -4.0], [9.0, -4.0]]","[0.0, 0.0]"
"[[4.0, -2.0], [4.0, -2.0], [3.0, -3.0], [3.0, -4.0]]","[-77.35, -21.000000000000004]"
"[[4.0, -2.0], [3.0, -3.0], [3.0, -4.0], [2.0, -4.0]]","[-91.0, -70.0]"
"[[3.0, -3.0], [3.0, -4.0], [2.0, -4.0], [2.0, -4.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -1.0], [0.0, -1.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -1.0], [14.0, 2.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -2.0], [0.0, -2.0], [15.0, 2.0]]","[-24.5, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [15.0, 2.0], [15.0, 1.0]]","[-91.0, -70.0]"
"[[0.0, -2.0], [15.0, 2.0], [15.0, 1.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, 8.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, 8.0], [14.0, 9.0], [13.0, 9.0]]","[0.0, 0.0]"
"[[9.0, 5.0], [9.0, 4.0], [8.0, 4.0], [8.0, 2.0]]","[0.0, 0.0]"
"[[9.0, 4.0], [8.0, 4.0], [8.0, 2.0], [8.0, 2.0]]","[0.0, 0.0]"
"[[8.0, 4.0], [8.0, 2.0], [8.0, 2.0], [7.0, 0.0]]","[0.0, 0.0]"
"[[8.0, 2.0], [8.0, 2.0], [7.0, 0.0], [7.0, -0.0]]","[0.0, 0.0]"
"[[8.0, 2.0], [7.0, 0.0], [7.0, -0.0], [6.0, -2.0]]","[0.0, 0.0]"
"[[7.0, 0.0], [7.0, -0.0], [6.0, -2.0], [6.0, -2.0]]","[0.0, 0.0]"
"[[7.0, -0.0], [6.0, -2.0], [6.0, -2.0], [6.0, -4.0]]","[-24.5, 0.0]"
"[[6.0, -2.0], [6.0, -2.0], [6.0, -4.0], [5.0, -4.0]]","[-91.0, -70.0]"
"[[6.0, -2.0], [6.0, -4.0], [5.0, -4.0], [5.0, -4.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[13.0, -2.0], [13.0, -1.0], [12.0, -1.0], [12.0, -2.0]]","[0.0, 0.0]"
"[[12.0, -1.0], [12.0, -2.0], [12.0, -2.0], [11.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [0.0, 0.0], [0.0, 1.0], [15.0, 9.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [15.0, 9.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, 9.0], [14.0, 10.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[14.0, 10.0], [14.0, 10.0], [14.0, 10.0], [13.0, 10.0]]","[-2.1807336223457417e-07, -1.1247047496462744e-08]"
"[[14.0, 10.0], [14.0, 10.0], [13.0, 10.0], [13.0, 9.0]]","[0.0, 0.0]"
"[[14.0, 10.0], [13.0, 10.0], [13.0, 9.0], [12.0, 9.0]]","[0.0, 0.0]"
"[[13.0, 10.0], [13.0, 9.0], [12.0, 9.0], [12.0, 9.0]]","[0.0, 0.0]"
"[[12.0, 9.0], [12.0, 8.0], [11.0, 8.0], [11.0, 7.0]]","[0.0, 0.0]"
"[[11.0, 8.0], [11.0, 7.0], [10.0, 6.0], [10.0, 5.0]]","[0.0, 0.0]"
"[[11.0, 7.0], [10.0, 6.0], [10.0, 5.0], [10.0, 4.0]]","[0.0, 0.0]"
"[[10.0, 6.0], [10.0, 5.0], [10.0, 4.0], [9.0, 3.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 0.0], [0.0, -0.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, -0.0], [14.0, -5.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, -0.0], [0.0, -1.0], [15.0, 7.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, -1.0], [15.0, 7.0], [14.0, 6.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, 7.0], [14.0, 6.0], [14.0, 6.0]]","[0.0, 0.0]"
"[[15.0, 7.0], [14.0, 6.0], [14.0, 6.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[14.0, 6.0], [14.0, 6.0], [14.0, 5.0], [13.0, 4.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [0.0, 0.0], [0.0, 1.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, 9.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, 9.0], [14.0, 10.0], [13.0, 10.0]]","[0.0, 0.0]"
"[[12.0, 10.0], [12.0, 10.0], [12.0, 10.0], [11.0, 9.0]]","[-0.03087054102895598, -0.020492066054687494]"
"[[12.0, 10.0], [12.0, 10.0], [11.0, 9.0], [11.0, 9.0]]","[-0.026451707353174942, -0.09769986569765624]"
"[[12.0, 10.0], [11.0, 9.0], [11.0, 9.0], [10.0, 8.0]]","[-0.055753256310609386, -0.4305073344519766]"
"[[11.0, 9.0], [11.0, 9.0], [10.0, 8.0], [10.0, 8.0]]","[-0.6593981502649611, -0.9673406299746874]"
"[[11.0, 9.0], [10.0, 8.0], [10.0, 8.0], [10.0, 7.0]]","[-1.6476892767606248, -3.2768849633253243]"
"[[4.0, 0.0], [4.0, 1.0], [3.0, 1.0], [3.0, 2.0]]","[0.0, 0.0]"
"[[2.0, 2.0], [2.0, 2.0], [1.0, 2.0], [1.0, 2.0]]","[0.0, 0.0]"
"[[2.0, 2.0], [1.0, 2.0], [1.0, 2.0], [0.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [1.0, 2.0], [0.0, 1.0], [0.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [0.0, 1.0], [0.0, 1.0], [15.0, -7.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [0.0, 1.0], [15.0, -7.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, -7.0], [14.0, -8.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[15.0, -7.0], [14.0, -8.0], [14.0, -8.0], [14.0, -9.0]]","[0.0, 0.0]"
"[[14.0, -8.0], [14.0, -8.0], [14.0, -9.0], [13.0, -10.0]]","[0.0, 0.0]"
"[[9.0, -19.0], [8.0, -18.0], [8.0, -18.0], [8.0, -18.0]]","[0.0, 0.0]"
"[[11.0, 1.0], [11.0, 1.0], [10.0, 0.0], [10.0, -1.0]]","[0.0, 0.0]"
"[[11.0, 1.0], [10.0, 0.0], [10.0, -1.0], [10.0, -1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -2.0], [0.0, -2.0], [14.0, -8.0]]","[-24.5, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [14.0, -8.0], [14.0, -9.0]]","[-91.0, -70.0]"
"[[1.0, 1.0], [0.0, 1.0], [0.0, 1.0], [14.0, 11.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [0.0, 1.0], [14.0, 11.0], [14.0, 11.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, 11.0], [14.0, 11.0], [13.0, 10.0]]","[0.0, 0.0]"
"[[14.0, 11.0], [14.0, 11.0], [13.0, 10.0], [13.0, 10.0]]","[-4.216746077354121e-06, -0.005424254575627797]"
"[[14.0, 11.0], [13.0, 10.0], [13.0, 10.0], [12.0, 10.0]]","[-9.47210942493949e-05, -3.6629438520966506e-05]"
"[[13.0, 10.0], [13.0, 10.0], [12.0, 10.0], [12.0, 9.0]]","[-6.773156447562791e-05, 0.0]"
"[[13.0, 10.0], [12.0, 10.0], [12.0, 9.0], [12.0, 9.0]]","[-4.966981394879381e-05, -0.08733721215149032]"
"[[12.0, 10.0], [12.0, 9.0], [12.0, 9.0], [11.0, 8.0]]","[-2.7645536520664464e-05, -0.018415108848500183]"
"[[12.0, 9.0], [12.0, 9.0], [11.0, 8.0], [11.0, 7.0]]","[0.0, 0.0]"
"[[12.0, 9.0], [11.0, 8.0], [11.0, 7.0], [10.0, 6.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, -0.0], [0.0, -1.0], [15.0, -7.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, -1.0], [15.0, -7.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -7.0], [14.0, -8.0], [14.0, -9.0]]","[0.0, 0.0]"
"[[15.0, -7.0], [14.0, -8.0], [14.0, -9.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -1.0], [0.0, -0.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [14.0, -6.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, -6.0], [14.0, -6.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[12.0, 5.0], [12.0, 5.0], [12.0, 4.0], [11.0, 3.0]]","[0.0, 0.0]"
"[[12.0, 5.0], [12.0, 4.0], [11.0, 3.0], [11.0, 3.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [0.0, -2.0], [15.0, -6.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -2.0], [15.0, -6.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, -6.0], [14.0, -5.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[15.0, -6.0], [14.0, -5.0], [14.0, -5.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 1.0], [14.0, 9.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, 9.0], [14.0, 9.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[14.0, 9.0], [14.0, 9.0], [14.0, 9.0], [13.0, 9.0]]","[-9.64707413060184e-07, -1.3034966319983393e-05]"
"[[13.0, 9.0], [13.0, 9.0], [12.0, 9.0], [12.0, 8.0]]","[0.0, 0.0]"
"[[13.0, 9.0], [12.0, 9.0], [12.0, 8.0], [12.0, 8.0]]","[0.0, 0.0]"
"[[12.0, 9.0], [12.0, 8.0], [12.0, 8.0], [11.0, 7.0]]","[0.0, 0.0]"
"[[11.0, 7.0], [11.0, 7.0], [10.0, 6.0], [10.0, 5.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, -0.0], [0.0, -1.0], [15.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [0.0, -1.0], [15.0, -2.0], [15.0, -3.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -2.0], [15.0, -3.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[15.0, -2.0], [15.0, -3.0], [14.0, -4.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[15.0, -3.0], [14.0, -4.0], [14.0, -4.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[14.0, -4.0], [14.0, -4.0], [14.0, -6.0], [13.0, -6.0]]","[0.0, 0.0]"
"[[14.0, -4.0], [14.0, -6.0], [13.0, -6.0], [13.0, -8.0]]","[0.0, 0.0]"
"[[14.0, -6.0], [13.0, -6.0], [13.0, -8.0], [12.0, -8.0]]","[0.0, 0.0]"
"[[13.0, -6.0], [13.0, -8.0], [12.0, -8.0], [12.0, -10.0]]","[-2.7678897652120218e-14, 0.0]"
"[[13.0, -8.0], [12.0, -8.0], [12.0, -10.0], [12.0, -10.0]]","[-0.008373096181447617, -1.3760366261339767e-13]"
"[[12.0, -8.0], [12.0, -10.0], [12.0, -10.0], [11.0, -12.0]]","[-0.054225167405417024, -0.10669145839918258]"
"[[12.0, -10.0], [12.0, -10.0], [11.0, -12.0], [11.0, -12.0]]","[-24.5, -0.2769357779723268]"
"[[12.0, -10.0], [11.0, -12.0], [11.0, -12.0], [10.0, -13.0]]","[-91.0, -70.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, -2.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [14.0, 2.0], [14.0, 1.0]]","[-70.0, -30.0]"
"[[0.0, -2.0], [14.0, 2.0], [14.0, 1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [0.0, 1.0], [15.0, 4.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [15.0, 4.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, 4.0], [14.0, 5.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[15.0, 4.0], [14.0, 5.0], [14.0, 5.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [1.0, -4.0], [0.0, -3.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[1.0, -4.0], [0.0, -3.0], [14.0, -7.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [14.0, -7.0], [14.0, -7.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [0.0, -0.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, 5.0], [14.0, 4.0], [13.0, 3.0]]","[0.0, 0.0]"
"[[14.0, 4.0], [13.0, 3.0], [13.0, 2.0], [12.0, 2.0]]","[0.0, 0.0]"
"[[13.0, 3.0], [13.0, 2.0], [12.0, 2.0], [12.0, 1.0]]","[0.0, 0.0]"
"[[13.0, 2.0], [12.0, 2.0], [12.0, 1.0], [12.0, -0.0]]","[0.0, 0.0]"
"[[6.0, -1.0], [5.0, -1.0], [5.0, -1.0], [4.0, -2.0]]","[0.0, 0.0]"
"[[5.0, -1.0], [5.0, -1.0], [4.0, -2.0], [4.0, -2.0]]","[-2.0580739213493124e-19, 0.0]"
"[[5.0, -1.0], [4.0, -2.0], [4.0, -2.0], [4.0, -2.0]]","[0.0, 0.0]"
"[[4.0, -2.0], [4.0, -2.0], [4.0, -2.0], [3.0, -3.0]]","[-24.5, 0.0]"
"[[10.0, -7.0], [10.0, -7.0], [10.0, -7.0], [9.0, -6.0]]","[-5.849283500876986e-13, -5.334397821205181e-14]"
"[[1.0, -2.0], [0.0, -1.0], [0.0, -1.0], [15.0, -6.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [0.0, 1.0], [15.0, 4.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, 4.0], [14.0, 3.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[15.0, 4.0], [14.0, 3.0], [14.0, 3.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[14.0, 3.0], [14.0, 3.0], [14.0, 3.0], [13.0, 2.0]]","[0.0, 0.0]"
"[[12.0, 1.0], [12.0, 1.0], [12.0, -0.0], [11.0, -1.0]]","[0.0, 0.0]"
"[[6.0, -1.0], [6.0, -0.0], [6.0, -0.0], [5.0, -1.0]]","[0.0, 0.0]"
"[[6.0, -0.0], [6.0, -0.0], [5.0, -1.0], [5.0, -1.0]]","[0.0, 0.0]"
"[[6.0, -0.0], [5.0, -1.0], [5.0, -1.0], [4.0, -1.0]]","[0.0, 0.0]"
"[[4.0, 1.0], [4.0, 0.0], [3.0, -0.0], [3.0, -1.0]]","[0.0, 0.0]"
"[[10.0, -3.0], [9.0, -3.0], [9.0, -4.0], [8.0, -3.0]]","[0.0, 0.0]"
"[[9.0, -3.0], [9.0, -4.0], [8.0, -3.0], [8.0, -3.0]]","[0.0, 0.0]"
"[[8.0, -3.0], [8.0, -3.0], [8.0, -2.0], [7.0, -1.0]]","[0.0, 0.0]"
"[[3.0, -1.0], [3.0, -1.0], [2.0, -2.0], [2.0, -3.0]]","[0.0, 0.0]"
"[[3.0, -1.0], [2.0, -2.0], [2.0, -3.0], [2.0, -3.0]]","[-24.5, 0.0]"
"[[1.0, 1.0], [0.0, 1.0], [0.0, 1.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [0.0, 1.0], [14.0, 10.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, 10.0], [14.0, 10.0], [13.0, 10.0]]","[-2.4230373581619346e-06, 0.0]"
"[[1.0, 0.0], [0.0, -0.0], [0.0, -1.0], [15.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, -1.0], [15.0, -2.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -2.0], [14.0, -3.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[11.0, -11.0], [11.0, -12.0], [10.0, -13.0], [10.0, -13.0]]","[-70.0, 0.0]"
"[[11.0, -12.0], [10.0, -13.0], [10.0, -13.0], [10.0, -13.0]]","[0.0, 0.0]"
"[[4.0, -2.0], [3.0, -3.0], [3.0, -4.0], [2.0, -3.0]]","[0.0, 0.0]"
"[[3.0, -3.0], [3.0, -4.0], [2.0, -3.0], [2.0, -2.0]]","[0.0, 0.0]"
"[[3.0, -4.0], [2.0, -3.0], [2.0, -2.0], [2.0, -1.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [0.0, 0.0], [0.0, 0.0], [15.0, -0.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 1.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -1.0], [0.0, -0.0], [15.0, -10.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -0.0], [15.0, -10.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[14.0, -9.0], [14.0, -9.0], [13.0, -9.0], [13.0, -8.0]]","[0.0, 0.0]"
"[[13.0, -9.0], [13.0, -8.0], [12.0, -8.0], [12.0, -9.0]]","[-2.907696099486771e-20, 0.0]"
"[[12.0, -8.0], [12.0, -9.0], [12.0, -9.0], [11.0, -9.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, -9.0], [14.0, -9.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, -9.0], [14.0, -9.0], [13.0, -8.0]]","[0.0, 0.0]"
"[[14.0, -9.0], [13.0, -8.0], [13.0, -8.0], [12.0, -9.0]]","[0.0, 0.0]"
"[[13.0, -8.0], [13.0, -8.0], [12.0, -9.0], [12.0, -9.0]]","[-2.372852628701963e-28, 0.0]"
"[[13.0, -8.0], [12.0, -9.0], [12.0, -9.0], [12.0, -9.0]]","[0.0, 0.0]"
"[[12.0, -9.0], [11.0, -10.0], [11.0, -10.0], [10.0, -11.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [13.0, 2.0], [13.0, 2.0], [12.0, 1.0]]","[0.0, 0.0]"
"[[13.0, 2.0], [12.0, 1.0], [12.0, 1.0], [12.0, 1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, -0.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, -0.0], [14.0, 0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[1.0, -4.0], [1.0, -3.0], [0.0, -2.0], [15.0, -2.0]]","[0.0, 0.0]"
"[[10.0, -3.0], [9.0, -4.0], [9.0, -4.0], [8.0, -4.0]]","[0.0, 0.0]"
"[[3.0, -1.0], [2.0, -2.0], [2.0, -3.0], [2.0, -4.0]]","[-31.849999999999998, 0.0]"
"[[13.0, 1.0], [13.0, 2.0], [12.0, 2.0], [12.0, 1.0]]","[0.0, 0.0]"
"[[12.0, 2.0], [12.0, 1.0], [12.0, 1.0], [11.0, 1.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [1.0, -2.0], [0.0, -1.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -1.0], [14.0, -3.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [14.0, -3.0], [14.0, -3.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -1.0], [0.0, -1.0], [15.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -1.0], [15.0, -3.0], [15.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -3.0], [15.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[15.0, -3.0], [15.0, -2.0], [14.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[15.0, -2.0], [14.0, -2.0], [14.0, -2.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[8.0, -2.0], [8.0, -1.0], [7.0, -1.0], [7.0, -1.0]]","[0.0, 0.0]"
"[[8.0, -1.0], [7.0, -1.0], [7.0, -1.0], [6.0, -0.0]]","[0.0, 0.0]"
"[[6.0, -0.0], [6.0, -0.0], [5.0, -0.0], [5.0, -1.0]]","[0.0, 0.0]"
"[[12.0, -8.0], [11.0, -7.0], [11.0, -7.0], [10.0, -6.0]]","[0.0, 0.0]"
"[[11.0, -7.0], [11.0, -7.0], [10.0, -6.0], [10.0, -6.0]]","[0.0, 0.0]"
"[[11.0, -7.0], [10.0, -6.0], [10.0, -6.0], [10.0, -6.0]]","[-2.036088812104379e-28, 0.0]"
"[[10.0, -6.0], [10.0, -6.0], [10.0, -6.0], [9.0, -6.0]]","[-0.08103375000000003, -4.1309593537459003e-20]"
"[[10.0, -6.0], [9.0, -6.0], [9.0, -6.0], [8.0, -6.0]]","[-9.097243530458648, -11.46931975]"
