state_history,actions
"[[12.0, -18.0], [12.0, -18.0], [11.0, -20.0], [11.0, -20.0]]","[-70.0, -0.08555637030487864]"
"[[12.0, -18.0], [11.0, -20.0], [11.0, -20.0], [11.0, -20.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -2.0], [14.0, -5.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[2.0, -2.0], [2.0, -3.0], [2.0, -2.0], [1.0, -2.0]]","[0.0, 0.0]"
"[[2.0, -3.0], [2.0, -2.0], [1.0, -2.0], [1.0, -1.0]]","[0.0, 0.0]"
"[[2.0, -2.0], [1.0, -2.0], [1.0, -1.0], [0.0, -0.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [15.0, 9.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [15.0, 9.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [15.0, 9.0], [14.0, 9.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[15.0, 9.0], [14.0, 9.0], [14.0, 10.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[14.0, 9.0], [14.0, 10.0], [14.0, 10.0], [13.0, 10.0]]","[0.0, 0.0]"
"[[14.0, 10.0], [14.0, 10.0], [13.0, 10.0], [13.0, 10.0]]","[0.0, 0.0]"
"[[14.0, 10.0], [13.0, 10.0], [13.0, 10.0], [12.0, 9.0]]","[0.0, 0.0]"
"[[13.0, 10.0], [13.0, 10.0], [12.0, 9.0], [12.0, 9.0]]","[0.0, 0.0]"
"[[13.0, 10.0], [12.0, 9.0], [12.0, 9.0], [12.0, 9.0]]","[0.0, 0.0]"
"[[12.0, 9.0], [12.0, 9.0], [12.0, 9.0], [11.0, 8.0]]","[0.0, 0.0]"
"[[12.0, 9.0], [12.0, 9.0], [11.0, 8.0], [11.0, 8.0]]","[0.0, 0.0]"
"[[12.0, 9.0], [11.0, 8.0], [11.0, 8.0], [10.0, 7.0]]","[0.0, 0.0]"
"[[11.0, 8.0], [11.0, 8.0], [10.0, 7.0], [10.0, 6.0]]","[0.0, 0.0]"
"[[11.0, 8.0], [10.0, 7.0], [10.0, 6.0], [10.0, 5.0]]","[0.0, 0.0]"
"[[10.0, 7.0], [10.0, 6.0], [10.0, 5.0], [9.0, 4.0]]","[0.0, 0.0]"
"[[4.0, 1.0], [4.0, 1.0], [4.0, 1.0], [3.0, 2.0]]","[0.0, 0.0]"
"[[4.0, 1.0], [4.0, 1.0], [3.0, 2.0], [3.0, 2.0]]","[0.0, 0.0]"
"[[4.0, 1.0], [3.0, 2.0], [3.0, 2.0], [2.0, 2.0]]","[0.0, 0.0]"
"[[3.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 1.0]]","[0.0, 0.0]"
"[[2.0, 2.0], [2.0, 2.0], [2.0, 1.0], [1.0, 1.0]]","[0.0, 0.0]"
"[[2.0, 2.0], [2.0, 1.0], [1.0, 1.0], [1.0, 1.0]]","[0.0, 0.0]"
"[[2.0, 1.0], [1.0, 1.0], [1.0, 1.0], [0.0, 0.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 0.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 0.0], [14.0, -5.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, -5.0], [14.0, -6.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[14.0, -5.0], [14.0, -6.0], [14.0, -7.0], [13.0, -8.0]]","[0.0, 0.0]"
"[[14.0, -6.0], [14.0, -7.0], [13.0, -8.0], [13.0, -9.0]]","[0.0, 0.0]"
"[[14.0, -7.0], [13.0, -8.0], [13.0, -9.0], [12.0, -10.0]]","[-6.899223054057163e-23, 0.0]"
"[[13.0, -8.0], [13.0, -9.0], [12.0, -10.0], [12.0, -11.0]]","[-0.0019701033012632647, -9.128054616085999e-20]"
"[[13.0, -9.0], [12.0, -10.0], [12.0, -11.0], [12.0, -12.0]]","[-0.019251067355203166, -0.029129937473530636]"
"[[12.0, -10.0], [12.0, -11.0], [12.0, -12.0], [11.0, -13.0]]","[-0.06939910872053875, -0.06695628084564605]"
"[[12.0, -11.0], [12.0, -12.0], [11.0, -13.0], [11.0, -14.0]]","[-0.18298711046566524, -0.26784794891993674]"
"[[12.0, -12.0], [11.0, -13.0], [11.0, -14.0], [10.0, -15.0]]","[-0.4188224788713417, -0.5268656484783136]"
"[[11.0, -13.0], [11.0, -14.0], [10.0, -15.0], [10.0, -16.0]]","[-1.2375488480511365, -1.1633530373557515]"
"[[11.0, -14.0], [10.0, -15.0], [10.0, -16.0], [10.0, -17.0]]","[-24.5, -2.936839259028989]"
"[[10.0, -15.0], [10.0, -16.0], [10.0, -17.0], [9.0, -18.0]]","[-6.300000000000002, -70.0]"
"[[10.0, -16.0], [10.0, -17.0], [9.0, -18.0], [9.0, -18.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, -11.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[14.0, -11.0], [14.0, -10.0], [13.0, -10.0], [13.0, -9.0]]","[0.0, 0.0]"
"[[11.0, -9.0], [11.0, -9.0], [10.0, -9.0], [10.0, -9.0]]","[0.0, 0.0]"
"[[11.0, -9.0], [10.0, -9.0], [10.0, -9.0], [10.0, -10.0]]","[-0.5252187499995055, 0.0]"
"[[10.0, -9.0], [10.0, -9.0], [10.0, -10.0], [9.0, -10.0]]","[-2.130887499999576, -2.1439429375000003]"
"[[14.0, -18.0], [14.0, -19.0], [14.0, -19.0], [13.0, -18.0]]","[-0.001324613117625332, -0.0010550908158487096]"
"[[14.0, -19.0], [14.0, -19.0], [13.0, -18.0], [13.0, -18.0]]","[-0.0057321287177523415, -0.0052037550630030455]"
"[[1.0, -1.0], [0.0, -1.0], [0.0, -0.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -0.0], [14.0, 5.0], [14.0, 5.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, 5.0], [14.0, 5.0], [13.0, 6.0]]","[0.0, 0.0]"
"[[14.0, 5.0], [14.0, 5.0], [13.0, 6.0], [13.0, 6.0]]","[0.0, 0.0]"
"[[12.0, 6.0], [12.0, 6.0], [11.0, 6.0], [11.0, 5.0]]","[0.0, 0.0]"
"[[12.0, 6.0], [11.0, 6.0], [11.0, 5.0], [10.0, 5.0]]","[0.0, 0.0]"
"[[11.0, 6.0], [11.0, 5.0], [10.0, 5.0], [10.0, 4.0]]","[0.0, 0.0]"
"[[11.0, 5.0], [10.0, 5.0], [10.0, 4.0], [10.0, 4.0]]","[0.0, 0.0]"
"[[10.0, 5.0], [10.0, 4.0], [10.0, 4.0], [9.0, 3.0]]","[0.0, 0.0]"
"[[10.0, 4.0], [9.0, 3.0], [9.0, 2.0], [8.0, 1.0]]","[0.0, 0.0]"
"[[8.0, -1.0], [7.0, -2.0], [7.0, -3.0], [6.0, -2.0]]","[0.0, 0.0]"
"[[7.0, -2.0], [7.0, -3.0], [6.0, -2.0], [6.0, -1.0]]","[0.0, 0.0]"
"[[7.0, -3.0], [6.0, -2.0], [6.0, -1.0], [6.0, -0.0]]","[0.0, 0.0]"
"[[6.0, -2.0], [6.0, -1.0], [6.0, -0.0], [5.0, 0.0]]","[0.0, 0.0]"
"[[5.0, 0.0], [5.0, 1.0], [4.0, 1.0], [4.0, 2.0]]","[0.0, 0.0]"
"[[2.0, 2.0], [2.0, 1.0], [1.0, 1.0], [1.0, 0.0]]","[0.0, 0.0]"
"[[2.0, 1.0], [1.0, 1.0], [1.0, 0.0], [0.0, -0.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 0.0], [0.0, -0.0], [0.0, -1.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, -0.0], [0.0, -1.0], [15.0, -12.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, -1.0], [15.0, -12.0], [14.0, -13.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -12.0], [14.0, -13.0], [14.0, -14.0]]","[-4.765455707412781e-19, 0.0]"
"[[14.0, -22.0], [14.0, -23.0], [13.0, -24.0], [13.0, -23.0]]","[-0.001999600321349088, -0.001183591040656107]"
"[[14.0, -23.0], [13.0, -24.0], [13.0, -23.0], [12.0, -22.0]]","[-0.003366091140258945, -0.008888638160187893]"
"[[13.0, -24.0], [13.0, -23.0], [12.0, -22.0], [12.0, -22.0]]","[-0.011567480688788923, -0.02337396429918857]"
"[[13.0, -24.0], [13.0, -23.0], [12.0, -22.0], [12.0, -21.0]]","[-0.014078497045199298, -0.022376180099490797]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, -8.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[14.0, -22.0], [14.0, -22.0], [13.0, -23.0], [13.0, -22.0]]","[-0.002151912262544011, -0.0016736711930963866]"
"[[14.0, -22.0], [13.0, -23.0], [13.0, -22.0], [12.0, -21.0]]","[-0.00608876069333062, -0.007191370432556824]"
"[[13.0, -23.0], [13.0, -22.0], [12.0, -21.0], [12.0, -21.0]]","[-0.02856870406162818, -0.0247858093571651]"
"[[9.0, -6.0], [9.0, -5.0], [8.0, -4.0], [8.0, -3.0]]","[0.0, 0.0]"
"[[9.0, -5.0], [8.0, -4.0], [8.0, -3.0], [8.0, -3.0]]","[0.0, 0.0]"
"[[8.0, -4.0], [8.0, -3.0], [8.0, -3.0], [7.0, -2.0]]","[0.0, 0.0]"
"[[8.0, -3.0], [8.0, -3.0], [7.0, -2.0], [7.0, -1.0]]","[0.0, 0.0]"
"[[2.0, -1.0], [2.0, -2.0], [2.0, -3.0], [1.0, -3.0]]","[-24.5, 0.0]"
"[[2.0, -2.0], [2.0, -3.0], [1.0, -3.0], [1.0, -4.0]]","[-91.0, -70.0]"
"[[2.0, -3.0], [1.0, -3.0], [1.0, -4.0], [1.0, -4.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [15.0, 0.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [15.0, 0.0], [14.0, 1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[15.0, 0.0], [14.0, 1.0], [14.0, 1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [14.0, 1.0], [14.0, 1.0], [13.0, 1.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [14.0, 1.0], [13.0, 1.0], [13.0, 1.0]]","[0.0, 0.0]"
"[[13.0, 1.0], [13.0, 1.0], [12.0, 1.0], [12.0, 0.0]]","[0.0, 0.0]"
"[[13.0, 1.0], [12.0, 1.0], [12.0, 0.0], [12.0, 0.0]]","[0.0, 0.0]"
"[[12.0, 1.0], [12.0, 0.0], [12.0, 0.0], [11.0, -0.0]]","[0.0, 0.0]"
"[[12.0, 0.0], [11.0, -0.0], [11.0, -1.0], [10.0, -2.0]]","[0.0, 0.0]"
"[[11.0, -0.0], [11.0, -1.0], [10.0, -2.0], [10.0, -3.0]]","[0.0, 0.0]"
"[[11.0, -1.0], [10.0, -2.0], [10.0, -3.0], [10.0, -4.0]]","[0.0, 0.0]"
"[[10.0, -3.0], [10.0, -4.0], [9.0, -4.0], [9.0, -6.0]]","[-4.802, 0.0]"
"[[10.0, -4.0], [9.0, -4.0], [9.0, -6.0], [8.0, -6.0]]","[-28.616, -24.5]"
"[[9.0, -4.0], [9.0, -6.0], [8.0, -6.0], [8.0, -8.0]]","[-91.0, -79.555]"
"[[9.0, -6.0], [8.0, -6.0], [8.0, -8.0], [8.0, -8.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, -1.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[12.0, 0.0], [12.0, 1.0], [12.0, 1.0], [11.0, 0.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [15.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -2.0], [14.0, -2.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[15.0, -2.0], [14.0, -2.0], [14.0, -1.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[14.0, -2.0], [14.0, -1.0], [14.0, -1.0], [13.0, -0.0]]","[0.0, 0.0]"
"[[9.0, -4.0], [8.0, -5.0], [8.0, -6.0], [8.0, -6.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -1.0], [0.0, -1.0], [15.0, 6.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -1.0], [15.0, 6.0], [14.0, 7.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 0.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 0.0], [14.0, -2.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, -2.0], [14.0, -3.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[14.0, -2.0], [14.0, -3.0], [14.0, -4.0], [13.0, -4.0]]","[0.0, 0.0]"
"[[14.0, -3.0], [14.0, -4.0], [13.0, -4.0], [13.0, -6.0]]","[0.0, 0.0]"
"[[14.0, -4.0], [13.0, -4.0], [13.0, -6.0], [12.0, -6.0]]","[0.0, 0.0]"
"[[13.0, -4.0], [13.0, -6.0], [12.0, -6.0], [12.0, -8.0]]","[0.0, 0.0]"
"[[13.0, -6.0], [12.0, -6.0], [12.0, -8.0], [12.0, -8.0]]","[-7.762249285845823e-30, 0.0]"
"[[12.0, -6.0], [12.0, -8.0], [12.0, -8.0], [11.0, -10.0]]","[-0.011512780786204616, -2.0286944404278082e-29]"
"[[12.0, -8.0], [12.0, -8.0], [11.0, -10.0], [11.0, -10.0]]","[-0.11553929847932272, -0.11819782699930269]"
"[[12.0, -8.0], [11.0, -10.0], [11.0, -10.0], [10.0, -12.0]]","[-0.36111443373066093, -0.4746582945047988]"
"[[11.0, -10.0], [11.0, -10.0], [10.0, -12.0], [10.0, -12.0]]","[-70.0, -1.151237751377439]"
"[[11.0, -10.0], [10.0, -12.0], [10.0, -12.0], [10.0, -14.0]]","[0.0, 0.0]"
"[[10.0, -12.0], [10.0, -12.0], [10.0, -14.0], [9.0, -14.0]]","[0.0, 0.0]"
"[[10.0, -12.0], [10.0, -14.0], [9.0, -14.0], [9.0, -15.0]]","[-70.0, 0.0]"
"[[10.0, -14.0], [9.0, -14.0], [9.0, -15.0], [9.0, -15.0]]","[0.0, 0.0]"
"[[15.0, -17.0], [14.0, -18.0], [14.0, -18.0], [14.0, -17.0]]","[-3.056342048529673e-06, 0.0]"
"[[14.0, -18.0], [14.0, -18.0], [14.0, -17.0], [13.0, -16.0]]","[-0.004361206137483022, -0.004226275835274186]"
"[[14.0, -18.0], [14.0, -17.0], [13.0, -16.0], [13.0, -16.0]]","[-0.00843921616778883, -0.00888507151920599]"
"[[14.0, -17.0], [13.0, -16.0], [13.0, -16.0], [12.0, -15.0]]","[-0.020104036815941976, -0.019327863624253365]"
"[[13.0, -16.0], [13.0, -16.0], [12.0, -15.0], [12.0, -15.0]]","[-0.032572283019651746, -0.037365004572517645]"
"[[1.0, -2.0], [1.0, -3.0], [0.0, -4.0], [0.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -4.0], [0.0, -3.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[0.0, -4.0], [0.0, -3.0], [15.0, 0.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [15.0, 0.0], [14.0, 1.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[15.0, 0.0], [14.0, 1.0], [14.0, 2.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [14.0, 2.0], [14.0, 2.0], [13.0, 3.0]]","[0.0, 0.0]"
"[[8.0, -2.0], [7.0, -3.0], [7.0, -2.0], [6.0, -2.0]]","[0.0, 0.0]"
"[[7.0, -2.0], [6.0, -2.0], [6.0, -1.0], [6.0, -0.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [1.0, -1.0], [0.0, -2.0], [14.0, -12.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [14.0, -12.0], [14.0, -13.0]]","[-91.0, -70.0]"
"[[0.0, -2.0], [14.0, -12.0], [14.0, -13.0], [14.0, -14.0]]","[-2.16827312100185e-09, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, -6.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[2.0, -2.0], [2.0, -3.0], [1.0, -4.0], [1.0, -3.0]]","[0.0, 0.0]"
"[[2.0, -3.0], [1.0, -4.0], [1.0, -3.0], [0.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -4.0], [1.0, -3.0], [0.0, -2.0], [0.0, -1.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, -10.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[11.0, -9.0], [10.0, -10.0], [10.0, -10.0], [10.0, -10.0]]","[-1.4005886214633028, -0.30626530329412505]"
"[[10.0, -10.0], [10.0, -10.0], [10.0, -10.0], [9.0, -11.0]]","[0.0, 0.0]"
"[[8.0, -3.0], [8.0, -4.0], [8.0, -3.0], [7.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [0.0, -2.0], [15.0, -10.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -2.0], [15.0, -10.0], [14.0, -9.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, -10.0], [14.0, -9.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[15.0, -10.0], [14.0, -9.0], [14.0, -8.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[14.0, -9.0], [14.0, -8.0], [14.0, -8.0], [13.0, -8.0]]","[-1.568148051155224e-13, 0.0]"
"[[9.0, -11.0], [8.0, -12.0], [8.0, -11.0], [8.0, -11.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, 1.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [14.0, 1.0], [14.0, 2.0], [13.0, 2.0]]","[0.0, 0.0]"
"[[10.0, 1.0], [9.0, 1.0], [9.0, -0.0], [8.0, -1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [0.0, -3.0], [15.0, -4.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -3.0], [15.0, -4.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [15.0, -4.0], [14.0, -5.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[15.0, -4.0], [14.0, -5.0], [14.0, -6.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[12.0, -11.0], [12.0, -12.0], [11.0, -13.0], [11.0, -13.0]]","[-70.0, 0.0]"
"[[12.0, -12.0], [11.0, -13.0], [11.0, -13.0], [11.0, -13.0]]","[0.0, 0.0]"
"[[14.0, -16.0], [14.0, -17.0], [14.0, -18.0], [13.0, -17.0]]","[-0.0014240039825782478, -0.0018866034250305224]"
"[[14.0, -17.0], [14.0, -18.0], [13.0, -17.0], [13.0, -16.0]]","[-0.007316931154010566, -0.007203806427365716]"
"[[14.0, -18.0], [13.0, -17.0], [13.0, -16.0], [12.0, -15.0]]","[-0.019302829073765976, -0.0208658938418463]"
"[[12.0, -15.0], [12.0, -14.0], [11.0, -14.0], [11.0, -14.0]]","[-0.044211947775542944, 0.0]"
"[[12.0, -14.0], [11.0, -14.0], [11.0, -14.0], [10.0, -13.0]]","[-0.17658326757859838, -0.38621180775139596]"
"[[1.0, -0.0], [0.0, 0.0], [0.0, 1.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, -1.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, -1.0], [14.0, -1.0], [13.0, -0.0]]","[0.0, 0.0]"
"[[13.0, -0.0], [12.0, -0.0], [12.0, -0.0], [12.0, -1.0]]","[0.0, 0.0]"
"[[12.0, -21.0], [12.0, -21.0], [11.0, -20.0], [11.0, -19.0]]","[-0.30564324890123445, -0.337388197953374]"
"[[1.0, -0.0], [0.0, 0.0], [0.0, 1.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, -6.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, -6.0], [14.0, -5.0], [13.0, -5.0]]","[0.0, 0.0]"
"[[12.0, -5.0], [11.0, -6.0], [11.0, -6.0], [10.0, -7.0]]","[-2.259493061133872e-14, 0.0]"
"[[9.0, -9.0], [9.0, -10.0], [8.0, -11.0], [8.0, -10.0]]","[-132.405, -104.055]"
"[[1.0, -0.0], [0.0, 0.0], [0.0, 1.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, -5.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[13.0, -5.0], [13.0, -4.0], [12.0, -4.0], [12.0, -5.0]]","[0.0, 0.0]"
"[[13.0, -4.0], [12.0, -4.0], [12.0, -5.0], [12.0, -5.0]]","[0.0, 0.0]"
"[[12.0, -4.0], [12.0, -5.0], [12.0, -5.0], [11.0, -5.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, -7.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[14.0, -16.0], [14.0, -16.0], [14.0, -17.0], [13.0, -16.0]]","[-0.001126355486071165, -0.0007555091017792107]"
"[[14.0, -16.0], [14.0, -17.0], [13.0, -16.0], [13.0, -15.0]]","[-0.0076881407629417, -0.00545118412661878]"
"[[14.0, -17.0], [13.0, -16.0], [13.0, -15.0], [12.0, -14.0]]","[-0.02212678926163686, -0.01599406558901901]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, -5.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [14.0, -5.0], [14.0, -4.0], [13.0, -4.0]]","[0.0, 0.0]"
"[[12.0, -4.0], [11.0, -5.0], [11.0, -5.0], [10.0, -6.0]]","[-2.6022911759370704e-27, 0.0]"
"[[2.0, -2.0], [2.0, -3.0], [1.0, -3.0], [1.0, -2.0]]","[0.0, 0.0]"
"[[2.0, -3.0], [1.0, -3.0], [1.0, -2.0], [0.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[9.0, -11.0], [9.0, -12.0], [8.0, -12.0], [8.0, -13.0]]","[-24.5, 0.0]"
"[[9.0, -12.0], [8.0, -12.0], [8.0, -13.0], [8.0, -14.0]]","[-91.0, -70.0]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [14.0, -9.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, -9.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, -9.0], [14.0, -8.0], [13.0, -8.0]]","[0.0, 0.0]"
"[[14.0, -9.0], [14.0, -8.0], [13.0, -8.0], [13.0, -8.0]]","[-3.829421370342426e-12, 0.0]"
"[[12.0, -8.0], [11.0, -8.0], [11.0, -8.0], [10.0, -9.0]]","[-0.16114398666790758, -0.012880243007230934]"
"[[11.0, -8.0], [11.0, -8.0], [10.0, -9.0], [10.0, -9.0]]","[0.0, 0.0]"
"[[11.0, -8.0], [10.0, -9.0], [10.0, -9.0], [10.0, -10.0]]","[-0.4779490624999999, -1.0718512828453761]"
"[[10.0, -9.0], [10.0, -9.0], [10.0, -10.0], [9.0, -11.0]]","[-2.360483124825588, -2.1437499999998613]"
"[[10.0, -9.0], [10.0, -10.0], [9.0, -11.0], [9.0, -11.0]]","[0.0, 0.0]"
"[[14.0, -21.0], [14.0, -22.0], [13.0, -23.0], [13.0, -22.0]]","[-0.002204412153234727, -0.0012600309810315011]"
"[[13.0, -23.0], [13.0, -22.0], [12.0, -21.0], [12.0, -20.0]]","[-0.029504115373030465, -0.030359388883681643]"
"[[14.0, -22.0], [13.0, -23.0], [13.0, -22.0], [12.0, -22.0]]","[-0.0060965292162311075, -0.008228543874759438]"
"[[13.0, -23.0], [13.0, -22.0], [12.0, -22.0], [12.0, -21.0]]","[-0.02327243749239222, -0.030162327470242226]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, -3.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [14.0, -3.0], [14.0, -3.0], [13.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [0.0, -2.0], [15.0, -5.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, -5.0], [14.0, -5.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[15.0, -5.0], [14.0, -5.0], [14.0, -4.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[14.0, -5.0], [14.0, -4.0], [14.0, -4.0], [13.0, -3.0]]","[0.0, 0.0]"
"[[9.0, -7.0], [8.0, -8.0], [8.0, -9.0], [8.0, -9.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [0.0, 0.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [14.0, -3.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -1.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[12.0, -10.0], [11.0, -10.0], [11.0, -9.0], [10.0, -8.0]]","[-3.474855888365394e-05, -2.2177786112377138e-30]"
"[[1.0, -3.0], [0.0, -2.0], [0.0, -2.0], [15.0, -5.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -2.0], [15.0, -5.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[15.0, -5.0], [14.0, -4.0], [14.0, -4.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[14.0, -4.0], [14.0, -4.0], [14.0, -4.0], [13.0, -3.0]]","[0.0, 0.0]"
"[[9.0, -6.0], [8.0, -7.0], [8.0, -6.0], [8.0, -6.0]]","[-70.0, -70.0]"
"[[11.0, -10.0], [11.0, -9.0], [10.0, -8.0], [10.0, -7.0]]","[-8.79236749814064e-08, -3.093082063421434e-34]"
"[[11.0, -9.0], [10.0, -8.0], [10.0, -7.0], [10.0, -7.0]]","[0.0, 0.0]"
"[[10.0, -8.0], [10.0, -7.0], [10.0, -7.0], [9.0, -6.0]]","[-2.2921854666554736e-14, -6.876557074539422e-15]"
"[[10.0, -7.0], [10.0, -7.0], [9.0, -6.0], [9.0, -6.0]]","[0.0, 0.0]"
